Timestamp,Source,Direction,Message
12:24:30.874,COM15,   ,RAW: 01 03 20 00 12 94 78 00 00 00 00 00 12 95 2D 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 52 03 97 19 01 03 00 A6 00 24 A5 F2
12:24:31.113,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47508  [CRC FAIL calc=05F6 recv=00DD]
12:24:31.113,COM15,   ,RAW: 01 03 48 09 B9 94 C4 00 08 D4 AF 09 FB 91 D3 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F DD 00
12:24:31.193,COM15,RX,FC37  unit=3  [CRC FAIL calc=0BFA recv=A5B9]
12:24:31.193,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B C1 2F 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:32.229,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:32.229,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:32.388,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC FAIL calc=02A4 recv=19A4]
12:24:32.388,COM15,   ,RAW: 01 03 24 00 00 53 B6 00 00 53 DE 00 00 53 38 00 02 E7 C5 00 02 EA 08 00 02 E9 2D 00 05 09 29 00 05 0C 5E 00 05 09 A6 4E B3 01 03 00 66 00 10 A4 19
12:24:32.548,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4777  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:32.548,COM15,   ,RAW: 01 03 20 00 12 A9 27 00 00 00 00 00 12 AA 43 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 66 F4 A6 B7 01 03 00 A6 00 24 A5 F2
12:24:32.788,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47510  [CRC FAIL calc=CB3C recv=00F0]
12:24:32.788,COM15,   ,RAW: 01 03 48 09 B9 96 18 00 08 D4 AF 09 FB 94 7B 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 5F F0 00
12:24:32.868,COM15,RX,FC37  unit=3  [CRC FAIL calc=4E4B recv=A5B9]
12:24:32.868,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 39 A8 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:33.907,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:33.907,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:34.068,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:34.068,COM15,   ,RAW: 01 03 24 00 00 54 6B 00 00 54 87 00 00 53 85 00 02 E8 49 00 02 E9 FC 00 02 E9 64 00 05 09 A7 00 05 0C 4A 00 05 0A 6C 68 70 01 03 00 66 00 10 A4 19
12:24:34.228,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4802  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:34.228,COM15,   ,RAW: 01 03 20 00 12 C2 FD 00 00 00 00 00 12 C8 54 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 99 60 FA 01 03 00 A6 00 24 A5 F2
12:24:34.466,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47512  [CRC FAIL calc=F580 recv=0000]
12:24:34.466,COM15,   ,RAW: 01 03 48 09 B9 98 C2 00 08 D4 AF 09 FB 95 D0 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 00 00
12:24:34.547,COM15,RX,FC37  unit=3  [CRC FAIL calc=2C70 recv=A5B9]
12:24:34.547,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 2E C4 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:35.585,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:35.585,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:35.729,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC OK]
12:24:35.729,COM15,   ,RAW: 01 03 24 00 00 53 F4 00 00 53 DB 00 00 53 04 00 02 E4 B1 00 02 E8 70 00 02 E9 A3 00 05 03 8E 00 05 0C C8 00 05 07 8C C2 C3
12:24:35.761,COM15,RX,Read Holding Regs  unit=1  addr=102  qty=16  [CRC OK]
12:24:35.761,COM15,   ,RAW: 01 03 00 66 00 10 A4 19
12:24:35.904,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4771  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:35.904,COM15,   ,RAW: 01 03 20 00 12 A3 BC 00 00 00 00 00 12 A5 C6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 8B 80 D2 4D 01 03 00 A6 00 24 A5 F2
12:24:36.144,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47515  [CRC FAIL calc=6C4C recv=0018]
12:24:36.144,COM15,   ,RAW: 01 03 48 09 B9 9B 6A 00 08 D4 AF 09 FB 98 79 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 18 00
12:24:36.223,COM15,RX,FC37  unit=3  [CRC FAIL calc=6A4D recv=A5B9]
12:24:36.223,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8C 29 32 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:37.260,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:37.260,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:37.435,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC FAIL calc=02A4 recv=19A4]
12:24:37.436,COM15,   ,RAW: 01 03 24 00 00 53 9D 00 00 53 B0 00 00 53 14 00 02 E4 F7 00 02 E8 CD 00 02 E8 FB 00 05 04 A5 00 05 0C 49 00 05 06 EA AA 87 01 03 00 66 00 10 A4 19
12:24:37.563,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4764  [CRC OK]
12:24:37.563,COM15,   ,RAW: 01 03 20 00 12 9C 35 00 00 00 00 00 12 9C F4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 54 59 D9 94
12:24:37.595,COM15,RX,Read Holding Regs  unit=1  addr=166  qty=36  [CRC OK]
12:24:37.595,COM15,   ,RAW: 01 03 00 A6 00 24 A5 F2
12:24:37.820,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47518  [CRC FAIL calc=1622 recv=0024]
12:24:37.820,COM15,   ,RAW: 01 03 48 09 B9 9E 11 00 08 D4 AF 09 FB 9B 20 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 24 00
12:24:37.868,COM15,RX,FC37  unit=3  [CRC FAIL calc=CA41 recv=45FF]
12:24:37.868,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B FF 45
12:24:37.915,COM15,RX,Read Holding Regs  unit=1  addr=25012  qty=1  [CRC FAIL calc=A59D recv=A5B9]
12:24:37.915,COM15,   ,RAW: 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:38.936,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:38.936,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:39.110,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:39.111,COM15,   ,RAW: 01 03 24 00 00 54 67 00 00 54 68 00 00 53 81 00 02 E9 21 00 02 EA 16 00 02 E9 2F 00 05 0A CE 00 05 0B AA 00 05 0B 2B 15 13 01 03 00 66 00 10 A4 19
12:24:39.254,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4805  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:39.254,COM15,   ,RAW: 01 03 20 00 12 C5 94 00 00 00 00 00 12 C8 2A 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 9D B5 11 B9 01 03 00 A6 00 24 A5 F2
12:24:39.494,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47519  [CRC FAIL calc=438B recv=0031]
12:24:39.494,COM15,   ,RAW: 01 03 48 09 B9 9F 66 00 08 D4 AF 09 FB 9C 76 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 31 00
12:24:39.573,COM15,RX,FC37  unit=3  [CRC FAIL calc=64A6 recv=A5B9]
12:24:39.573,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B E6 DA 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:40.611,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:40.611,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:40.786,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:40.786,COM15,   ,RAW: 01 03 24 00 00 54 B4 00 00 54 A4 00 00 53 3E 00 02 E7 16 00 02 E9 93 00 02 E9 CC 00 05 07 8B 00 05 0C F3 00 05 09 C8 27 FD 01 03 00 66 00 10 A4 19
12:24:40.931,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4807  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:40.931,COM15,   ,RAW: 01 03 20 00 12 C7 90 00 00 00 00 00 12 CB C9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C9 88 5A 47 01 03 00 A6 00 24 A5 F2
12:24:41.170,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47522  [CRC FAIL calc=49C4 recv=004F]
12:24:41.170,COM15,   ,RAW: 01 03 48 09 B9 A2 12 00 08 D4 AF 09 FB 9F 23 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 4F 00
12:24:41.217,COM15,RX,FC37  unit=3  [CRC FAIL calc=3AFF recv=3CDF]
12:24:41.218,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B DF 3C
12:24:41.265,COM15,RX,Read Holding Regs  unit=1  addr=25012  qty=1  [CRC FAIL calc=A59D recv=A5B9]
12:24:41.265,COM15,   ,RAW: 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:42.286,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:42.286,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:42.461,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:42.461,COM15,   ,RAW: 01 03 24 00 00 54 58 00 00 54 41 00 00 53 11 00 02 E4 91 00 02 E7 FB 00 02 E9 2A 00 05 03 2B 00 05 0B C7 00 05 07 1C 30 9B 01 03 00 66 00 10 A4 19
12:24:42.621,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4784  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:42.621,COM15,   ,RAW: 01 03 20 00 12 B0 6A 00 00 00 00 00 12 B2 DE 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 99 40 FD F7 01 03 00 A6 00 24 A5 F2
12:24:42.861,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47524  [CRC FAIL calc=FC38 recv=0060]
12:24:42.861,COM15,   ,RAW: 01 03 48 09 B9 A4 B9 00 08 D4 AF 09 FB A1 CA 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 60 00
12:24:42.941,COM15,RX,FC37  unit=3  [CRC FAIL calc=8742 recv=A5B9]
12:24:42.941,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 5D 0A 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:43.962,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:43.962,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:44.137,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=83  [CRC FAIL calc=02A4 recv=19A4]
12:24:44.137,COM15,   ,RAW: 01 03 24 00 00 53 FD 00 00 54 0B 00 00 53 69 00 02 E6 F5 00 02 E8 F8 00 02 E9 09 00 05 07 10 00 05 0B 6F 00 05 09 30 DA 81 01 03 00 66 00 10 A4 19
12:24:44.297,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4786  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:44.297,COM15,   ,RAW: 01 03 20 00 12 B2 A0 00 00 00 00 00 12 B3 7C 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5A B0 64 FA 01 03 00 A6 00 24 A5 F2
12:24:44.535,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47526  [CRC FAIL calc=B42C recv=0067]
12:24:44.535,COM15,   ,RAW: 01 03 48 09 B9 A6 0D 00 08 D4 AF 09 FB A3 1E 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 67 00
12:24:44.614,COM15,RX,FC37  unit=3  [CRC FAIL calc=9DD4 recv=A5B9]
12:24:44.614,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 8C 8C 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:45.638,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:45.638,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:45.813,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:45.813,COM15,   ,RAW: 01 03 24 00 00 54 EF 00 00 55 16 00 00 53 E2 00 02 E8 64 00 02 EA 14 00 02 E8 E5 00 05 0A 23 00 05 0B C8 00 05 09 F0 AC 8C 01 03 00 66 00 10 A4 19
12:24:45.973,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4829  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:45.973,COM15,   ,RAW: 01 03 20 00 12 DD 9B 00 00 00 00 00 12 E2 E6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E2 26 36 4A 01 03 00 A6 00 24 A5 F2
12:24:46.213,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47528  [CRC FAIL calc=9ABF recv=0081]
12:24:46.213,COM15,   ,RAW: 01 03 48 09 B9 A8 BB 00 08 D4 AF 09 FB A5 CC 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 81 00
12:24:46.245,COM15,RX,FC37  unit=3  [CRC FAIL calc=3AFF recv=8303]
12:24:46.245,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 03 83
12:24:46.292,COM15,RX,Read Holding Regs  unit=1  addr=25012  qty=1  [CRC FAIL calc=A59D recv=A5B9]
12:24:46.292,COM15,   ,RAW: 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:47.328,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:47.328,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:47.486,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:47.486,COM15,   ,RAW: 01 03 24 00 00 54 D6 00 00 54 E4 00 00 53 53 00 02 E7 43 00 02 E9 E0 00 02 E9 87 00 05 08 45 00 05 0C E1 00 05 09 7D 45 F3 01 03 00 66 00 10 A4 19
12:24:47.646,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4815  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:47.646,COM15,   ,RAW: 01 03 20 00 12 CF FF 00 00 00 00 00 12 D4 8E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D1 A8 89 E2 01 03 00 A6 00 24 A5 F2
12:24:47.885,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47531  [CRC FAIL calc=CC17 recv=009C]
12:24:47.885,COM15,   ,RAW: 01 03 48 09 B9 AB 65 00 08 D4 AF 09 FB A8 78 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 9C 00
12:24:47.965,COM15,RX,FC37  unit=3  [CRC FAIL calc=FCA8 recv=A5B9]
12:24:47.965,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B F8 4A 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:49.003,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:49.003,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:49.146,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC OK]
12:24:49.146,COM15,   ,RAW: 01 03 24 00 00 54 12 00 00 54 1E 00 00 53 6C 00 02 E4 78 00 02 E7 F1 00 02 E8 DB 00 05 03 21 00 05 0B 73 00 05 06 B6 8F 29
12:24:49.178,COM15,RX,Read Holding Regs  unit=1  addr=102  qty=16  [CRC OK]
12:24:49.178,COM15,   ,RAW: 01 03 00 66 00 10 A4 19
12:24:49.305,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4784  [CRC OK]
12:24:49.305,COM15,   ,RAW: 01 03 20 00 12 B0 AC 00 00 00 00 00 12 B1 B6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 63 AE 2C 74
12:24:49.337,COM15,RX,Read Holding Regs  unit=1  addr=166  qty=36  [CRC OK]
12:24:49.337,COM15,   ,RAW: 01 03 00 A6 00 24 A5 F2
12:24:49.561,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47532  [CRC FAIL calc=D696 recv=00A3]
12:24:49.561,COM15,   ,RAW: 01 03 48 09 B9 AC B9 00 08 D4 AF 09 FB A9 CC 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 A3 00
12:24:49.609,COM15,RX,FC37  unit=3  [CRC FAIL calc=CA41 recv=3FF8]
12:24:49.609,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B F8 3F
12:24:49.656,COM15,RX,Read Holding Regs  unit=1  addr=25012  qty=1  [CRC FAIL calc=A59D recv=A5B9]
12:24:49.656,COM15,   ,RAW: 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:50.677,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:50.677,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:50.854,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:50.854,COM15,   ,RAW: 01 03 24 00 00 54 9E 00 00 54 BB 00 00 53 D7 00 02 E8 99 00 02 E9 AC 00 02 E9 21 00 05 09 BE 00 05 0B 6D 00 05 0A BC C3 7D 01 03 00 66 00 10 A4 19
12:24:50.981,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4821  [CRC OK]
12:24:50.981,COM15,   ,RAW: 01 03 20 00 12 D5 AA 00 00 00 00 00 12 D7 78 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 83 E8 94 34
12:24:51.013,COM15,RX,Read Holding Regs  unit=1  addr=166  qty=36  [CRC OK]
12:24:51.013,COM15,   ,RAW: 01 03 00 A6 00 24 A5 F2
12:24:51.237,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47535  [CRC FAIL calc=DC45 recv=00B2]
12:24:51.237,COM15,   ,RAW: 01 03 48 09 B9 AF 65 00 08 D4 AF 09 FB AC 77 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 B2 00
12:24:51.332,COM15,RX,FC37  unit=3  [CRC FAIL calc=B9CC recv=A5B9]
12:24:51.333,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B C6 5F 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:52.369,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:52.369,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:52.527,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=85  [CRC FAIL calc=02A4 recv=19A4]
12:24:52.527,COM15,   ,RAW: 01 03 24 00 00 55 07 00 00 55 13 00 00 54 49 00 02 E8 94 00 02 E9 BD 00 02 E8 A5 00 05 0A 14 00 05 0A FB 00 05 0A 16 80 2F 01 03 00 66 00 10 A4 19
12:24:52.685,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4838  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:52.685,COM15,   ,RAW: 01 03 20 00 12 E6 66 00 00 00 00 00 12 EB 41 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D5 77 9F BD 01 03 00 A6 00 24 A5 F2
12:24:52.924,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47538  [CRC FAIL calc=31B1 recv=00D1]
12:24:52.924,COM15,   ,RAW: 01 03 48 09 B9 B2 16 00 08 D4 AF 09 FB AF 28 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 D1 00
12:24:53.004,COM15,RX,FC37  unit=3  [CRC FAIL calc=D5E6 recv=A5B9]
12:24:53.004,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A D1 2D 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:54.040,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:54.040,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:54.216,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:54.216,COM15,   ,RAW: 01 03 24 00 00 54 EE 00 00 54 D3 00 00 53 81 00 02 E5 4B 00 02 E8 67 00 02 E9 57 00 05 04 66 00 05 0C 13 00 05 07 E1 C5 F5 01 03 00 66 00 10 A4 19
12:24:54.375,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4815  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:54.375,COM15,   ,RAW: 01 03 20 00 12 CF DC 00 00 00 00 00 12 D3 35 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B3 92 46 0D 01 03 00 A6 00 24 A5 F2
12:24:54.597,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47539  [CRC FAIL calc=E3CC recv=00DE]
12:24:54.597,COM15,   ,RAW: 01 03 48 09 B9 B3 6B 00 08 D4 AF 09 FB B0 7E 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 DE 00
12:24:54.645,COM15,RX,FC37  unit=3  [CRC FAIL calc=FA3E recv=9CA9]
12:24:54.645,COM15,   ,RAW: 03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A A9 9C
12:24:54.693,COM15,RX,Read Holding Regs  unit=1  addr=25012  qty=1  [CRC FAIL calc=A59D recv=A5B9]
12:24:54.693,COM15,   ,RAW: 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5
12:24:55.714,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:55.714,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:55.875,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:55.875,COM15,   ,RAW: 01 03 24 00 00 54 35 00 00 54 8F 00 00 53 C4 00 02 E6 02 00 02 E7 FE 00 02 E8 E7 00 05 04 EC 00 05 0A AD 00 05 08 86 66 60 01 03 00 66 00 10 A4 19
12:24:56.034,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4803  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:56.035,COM15,   ,RAW: 01 03 20 00 12 C3 D5 00 00 00 00 00 12 C4 A9 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 59 44 27 82 01 03 00 A6 00 24 A5 F2
12:24:56.273,COM15,RX,Read Holding Regs  unit=1  addr=18441  qty=47542  [CRC FAIL calc=B3AD recv=00EC]
12:24:56.273,COM15,   ,RAW: 01 03 48 09 B9 B6 16 00 08 D4 AF 09 FB B3 2A 00 12 4A BE 00 0B 3B 78 00 97 81 64 05 C7 60 EC 00
12:24:56.337,COM15,RX,FC37  unit=3  [CRC FAIL calc=ED6F recv=D0DB]
12:24:56.337,COM15,   ,RAW: 03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A A4 DC 01 03 61 B4 00 01 DB D0
12:24:56.369,COM15,RX,Read Holding Regs  unit=1  [CRC OK]
12:24:56.369,COM15,   ,RAW: 01 03 02 00 7C B9 A5
12:24:57.391,COM15,RX,Read Holding Regs  unit=1  addr=16  qty=18  [CRC OK]
12:24:57.391,COM15,   ,RAW: 01 03 00 10 00 12 C4 02
12:24:57.564,COM15,RX,Read Holding Regs  unit=1  addr=9216  qty=84  [CRC FAIL calc=02A4 recv=19A4]
12:24:57.564,COM15,   ,RAW: 01 03 24 00 00 54 8A 00 00 54 B2 00 00 53 D8 00 02 E8 C1 00 02 E9 A9 00 02 E9 87 00 05 09 A6 00 05 0B CA 00 05 0B 69 63 AC 01 03 00 66 00 10 A4 19
12:24:57.724,COM15,RX,Read Holding Regs  unit=1  addr=8192  qty=4821  [CRC FAIL calc=E9A5 recv=F2A5]
12:24:57.724,COM15,   ,RAW: 01 03 20 00 12 D5 D3 00 00 00 00 00 12 D7 46 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C9 5F F9 A4 01 03 00 A6 00 24 A5 F2
