uid,req_line,resp_line,start,reg_index,reg_addr,value,hex,mapped,mapped_name,mapped_unit,mapped_description,map_row_index
1,1139,1505,25012,11,25023,0,0000,no,,,,
1,1139,1505,25012,12,25024,0,0000,yes,0.001,,,55
1,1139,1505,25012,13,25025,0,0000,no,,,,
1,1139,1505,25012,14,25026,0,0000,yes,0.001,,,56
1,1139,1505,25012,15,25027,30964,78F4,no,,,,
1,1141,1509,16,0,16,124,007C,yes,/11/2020,,,16
1,1143,1513,102,0,102,0,0000,no,,,,
1,1143,1513,102,1,103,23519,5BDF,no,,,,
1,1143,1513,102,2,104,0,0000,no,,,,
1,1143,1513,102,3,105,23573,5C15,no,,,,
1,1143,1513,102,4,106,0,0000,no,,,,
1,1143,1513,102,5,107,23382,5B56,no,,,,
1,1143,1513,102,6,108,2,0002,no,,,,
1,1143,1513,102,7,109,59235,E763,no,,,,
1,1143,1513,102,8,110,2,0002,no,,,,
1,1143,1513,102,9,111,59938,EA22,no,,,,
1,1143,1513,102,10,112,2,0002,no,,,,
1,1143,1513,102,11,113,59570,E8B2,no,,,,
1,1143,1513,102,12,114,5,0005,no,,,,
1,1143,1513,102,13,115,2329,0919,no,,,,
1,1143,1513,102,14,116,5,0005,no,,,,
1,1143,1513,102,15,117,3108,0C24,no,,,,
1,1143,1513,102,16,118,5,0005,no,,,,
1,1143,1513,102,17,119,2204,089C,no,,,,
1,1145,1515,166,0,166,20,0014,no,,,,
1,1145,1515,166,1,167,31348,7A74,no,,,,
1,1145,1515,166,2,168,0,0000,no,,,,
1,1145,1515,166,3,169,0,0000,no,,,,
1,1145,1515,166,4,170,20,0014,no,,,,
1,1145,1515,166,5,171,31802,7C3A,no,,,,
1,1145,1515,166,6,172,0,0000,no,,,,
1,1145,1515,166,7,173,0,0000,no,,,,
1,1145,1515,166,8,174,0,0000,no,,,,
1,1145,1515,166,9,175,0,0000,no,,,,
1,1145,1515,166,10,176,0,0000,no,,,,
1,1145,1515,166,11,177,0,0000,no,,,,
1,1145,1515,166,12,178,0,0000,no,,,,
1,1145,1515,166,13,179,0,0000,no,,,,
1,1145,1515,166,14,180,0,0000,yes,6000V180-6000V,,,34
1,1145,1515,166,15,181,34913,8861,no,,,,
1,1149,1519,25012,0,25012,124,007C,yes,1,,,53
1,1151,1523,16,0,16,0,0000,yes,/11/2020,,,16
1,1151,1523,16,1,17,23943,5D87,yes,………………………………… ..…20,,,17
1,1151,1523,16,2,18,0,0000,no,,,,
1,1151,1523,16,3,19,23922,5D72,yes,/11/2018,,,18
1,1151,1523,16,4,20,0,0000,yes,…………………………………… ..23,,,19
1,1151,1523,16,5,21,23641,5C59,yes,Byte,,,20
1,1151,1523,16,6,22,2,0002,no,,,,
1,1151,1523,16,7,23,59292,E79C,yes,4      Commands                                                                                                                                   23,,,21
1,1151,1523,16,8,24,2,0002,yes,26,,,22
1,1151,1523,16,9,25,59733,E955,yes,10000 2 Bytes,,,23
1,1151,1523,16,10,26,2,0002,yes,27,,,24
1,1151,1523,16,11,27,59545,E899,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,1151,1523,16,12,28,5,0005,yes,/07/2018,,,26
1,1151,1523,16,13,29,2185,0889,no,,,,
1,1151,1523,16,14,30,5,0005,no,,,,
1,1151,1523,16,15,31,2819,0B03,yes,/7/2018,,,27
1,1151,1523,16,16,32,5,0005,yes,Bytes,,,28
1,1151,1523,16,17,33,2338,0922,no,,,,
1,1153,1527,102,0,102,20,0014,no,,,,
1,1153,1527,102,1,103,48518,BD86,no,,,,
1,1153,1527,102,2,104,0,0000,no,,,,
1,1153,1527,102,3,105,0,0000,no,,,,
1,1153,1527,102,4,106,20,0014,no,,,,
1,1153,1527,102,5,107,50196,C414,no,,,,
1,1153,1527,102,6,108,0,0000,no,,,,
1,1153,1527,102,7,109,0,0000,no,,,,
1,1153,1527,102,8,110,0,0000,no,,,,
1,1153,1527,102,9,111,0,0000,no,,,,
1,1153,1527,102,10,112,0,0000,no,,,,
1,1153,1527,102,11,113,0,0000,no,,,,
1,1153,1527,102,12,114,0,0000,no,,,,
1,1153,1527,102,13,115,0,0000,no,,,,
1,1153,1527,102,14,116,1,0001,no,,,,
1,1153,1527,102,15,117,2028,07EC,no,,,,
1,1157,1535,166,0,166,124,007C,no,,,,
1,1161,1539,25012,0,25012,0,0000,yes,1,,,53
1,1161,1539,25012,1,25013,23983,5DAF,yes,1,,,54
1,1161,1539,25012,2,25014,0,0000,no,,,,
1,1161,1539,25012,3,25015,23934,5D7E,no,,,,
1,1161,1539,25012,4,25016,0,0000,no,,,,
1,1161,1539,25012,5,25017,23680,5C80,no,,,,
1,1161,1539,25012,6,25018,2,0002,no,,,,
1,1161,1539,25012,7,25019,58297,E3B9,no,,,,
1,1161,1539,25012,8,25020,2,0002,no,,,,
1,1161,1539,25012,9,25021,59450,E83A,no,,,,
1,1161,1539,25012,10,25022,2,0002,no,,,,
1,1161,1539,25012,11,25023,59507,E873,no,,,,
1,1161,1539,25012,12,25024,5,0005,yes,0.001,,,55
1,1161,1539,25012,13,25025,729,02D9,no,,,,
1,1161,1539,25012,14,25026,5,0005,yes,0.001,,,56
1,1161,1539,25012,15,25027,3002,0BBA,no,,,,
1,1161,1539,25012,16,25028,5,0005,yes,0.001,,,57
1,1161,1539,25012,17,25029,1332,0534,no,,,,
1,1163,1541,16,0,16,20,0014,yes,/11/2020,,,16
1,1163,1541,16,1,17,49655,C1F7,yes,………………………………… ..…20,,,17
1,1163,1541,16,2,18,0,0000,no,,,,
1,1163,1541,16,3,19,0,0000,yes,/11/2018,,,18
1,1163,1541,16,4,20,20,0014,yes,…………………………………… ..23,,,19
1,1163,1541,16,5,21,50507,C54B,yes,Byte,,,20
1,1163,1541,16,6,22,0,0000,no,,,,
1,1163,1541,16,7,23,0,0000,yes,4      Commands                                                                                                                                   23,,,21
1,1163,1541,16,8,24,0,0000,yes,26,,,22
1,1163,1541,16,9,25,0,0000,yes,10000 2 Bytes,,,23
1,1163,1541,16,10,26,0,0000,yes,27,,,24
1,1163,1541,16,11,27,0,0000,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,1163,1541,16,12,28,0,0000,yes,/07/2018,,,26
1,1163,1541,16,13,29,0,0000,no,,,,
1,1163,1541,16,14,30,0,0000,no,,,,
1,1163,1541,16,15,31,48175,BC2F,yes,/7/2018,,,27
1,1165,1545,102,0,102,124,007C,no,,,,
1,1167,1549,166,0,166,0,0000,no,,,,
1,1167,1549,166,1,167,23983,5DAF,no,,,,
1,1167,1549,166,2,168,0,0000,no,,,,
1,1167,1549,166,3,169,23962,5D9A,no,,,,
1,1167,1549,166,4,170,0,0000,no,,,,
1,1167,1549,166,5,171,23793,5CF1,no,,,,
1,1167,1549,166,6,172,2,0002,no,,,,
1,1167,1549,166,7,173,58342,E3E6,no,,,,
1,1167,1549,166,8,174,2,0002,no,,,,
1,1167,1549,166,9,175,59426,E822,no,,,,
1,1167,1549,166,10,176,2,0002,no,,,,
1,1167,1549,166,11,177,59283,E793,no,,,,
1,1167,1549,166,12,178,5,0005,no,,,,
1,1167,1549,166,13,179,873,0369,no,,,,
1,1167,1549,166,14,180,5,0005,yes,6000V180-6000V,,,34
1,1167,1549,166,15,181,2692,0A84,no,,,,
1,1167,1549,166,16,182,5,0005,no,,,,
1,1167,1549,166,17,183,1147,047B,no,,,,
1,1171,1551,25012,0,25012,20,0014,yes,1,,,53
1,1171,1551,25012,1,25013,52164,CBC4,yes,1,,,54
1,1171,1551,25012,2,25014,0,0000,no,,,,
1,1171,1551,25012,3,25015,0,0000,no,,,,
1,1171,1551,25012,4,25016,20,0014,no,,,,
1,1171,1551,25012,5,25017,52597,CD75,no,,,,
1,1171,1551,25012,6,25018,0,0000,no,,,,
1,1171,1551,25012,7,25019,0,0000,no,,,,
1,1171,1551,25012,8,25020,0,0000,no,,,,
1,1171,1551,25012,9,25021,0,0000,no,,,,
1,1171,1551,25012,10,25022,0,0000,no,,,,
1,1171,1551,25012,11,25023,0,0000,no,,,,
1,1171,1551,25012,12,25024,0,0000,yes,0.001,,,55
1,1171,1551,25012,13,25025,0,0000,no,,,,
1,1171,1551,25012,14,25026,0,0000,yes,0.001,,,56
1,1171,1551,25012,15,25027,34378,864A,no,,,,
1,1173,1557,16,0,16,124,007C,yes,/11/2020,,,16
1,1175,1561,102,0,102,0,0000,no,,,,
1,1175,1561,102,1,103,24236,5EAC,no,,,,
1,1175,1561,102,2,104,0,0000,no,,,,
1,1175,1561,102,3,105,24258,5EC2,no,,,,
1,1175,1561,102,4,106,0,0000,no,,,,
1,1175,1561,102,5,107,24001,5DC1,no,,,,
1,1175,1561,102,6,108,2,0002,no,,,,
1,1175,1561,102,7,109,59305,E7A9,no,,,,
1,1175,1561,102,8,110,2,0002,no,,,,
1,1175,1561,102,9,111,59820,E9AC,no,,,,
1,1175,1561,102,10,112,2,0002,no,,,,
1,1175,1561,102,11,113,59423,E81F,no,,,,
1,1175,1561,102,12,114,5,0005,no,,,,
1,1175,1561,102,13,115,2364,093C,no,,,,
1,1175,1561,102,14,116,5,0005,no,,,,
1,1175,1561,102,15,117,2763,0ACB,no,,,,
1,1175,1561,102,16,118,5,0005,no,,,,
1,1175,1561,102,17,119,2177,0881,no,,,,
1,1177,1563,166,0,166,21,0015,no,,,,
1,1177,1563,166,1,167,2808,0AF8,no,,,,
1,1177,1563,166,2,168,0,0000,no,,,,
1,1177,1563,166,3,169,0,0000,no,,,,
1,1177,1563,166,4,170,21,0015,no,,,,
1,1177,1563,166,5,171,3718,0E86,no,,,,
1,1177,1563,166,6,172,0,0000,no,,,,
1,1177,1563,166,7,173,0,0000,no,,,,
1,1177,1563,166,8,174,0,0000,no,,,,
1,1177,1563,166,9,175,0,0000,no,,,,
1,1177,1563,166,10,176,0,0000,no,,,,
1,1177,1563,166,11,177,0,0000,no,,,,
1,1177,1563,166,12,178,0,0000,no,,,,
1,1177,1563,166,13,179,0,0000,no,,,,
1,1177,1563,166,14,180,0,0000,yes,6000V180-6000V,,,34
1,1177,1563,166,15,181,50132,C3D4,no,,,,
1,1181,1571,25012,0,25012,124,007C,yes,1,,,53
1,1183,1575,16,0,16,0,0000,yes,/11/2020,,,16
1,1183,1575,16,1,17,24524,5FCC,yes,………………………………… ..…20,,,17
1,1183,1575,16,2,18,0,0000,no,,,,
1,1183,1575,16,3,19,24439,5F77,yes,/11/2018,,,18
1,1183,1575,16,4,20,0,0000,yes,…………………………………… ..23,,,19
1,1183,1575,16,5,21,24082,5E12,yes,Byte,,,20
1,1183,1575,16,6,22,2,0002,no,,,,
1,1183,1575,16,7,23,58951,E647,yes,4      Commands                                                                                                                                   23,,,21
1,1183,1575,16,8,24,2,0002,yes,26,,,22
1,1183,1575,16,9,25,59663,E90F,yes,10000 2 Bytes,,,23
1,1183,1575,16,10,26,2,0002,yes,27,,,24
1,1183,1575,16,11,27,59595,E8CB,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,1183,1575,16,12,28,5,0005,yes,/07/2018,,,26
1,1183,1575,16,13,29,1681,0691,no,,,,
1,1183,1575,16,14,30,5,0005,no,,,,
1,1183,1575,16,15,31,2984,0BA8,yes,/7/2018,,,27
1,1183,1575,16,16,32,5,0005,yes,Bytes,,,28
1,1183,1575,16,17,33,2053,0805,no,,,,
1,1185,1577,102,0,102,21,0015,no,,,,
1,1185,1577,102,1,103,12355,3043,no,,,,
1,1185,1577,102,2,104,0,0000,no,,,,
1,1185,1577,102,3,105,0,0000,no,,,,
1,1185,1577,102,4,106,21,0015,no,,,,
1,1185,1577,102,5,107,13895,3647,no,,,,
1,1185,1577,102,6,108,0,0000,no,,,,
1,1185,1577,102,7,109,0,0000,no,,,,
1,1185,1577,102,8,110,0,0000,no,,,,
1,1185,1577,102,9,111,0,0000,no,,,,
1,1185,1577,102,10,112,0,0000,no,,,,
1,1185,1577,102,11,113,0,0000,no,,,,
1,1185,1577,102,12,114,0,0000,no,,,,
1,1185,1577,102,13,115,0,0000,no,,,,
1,1185,1577,102,14,116,0,0000,no,,,,
1,1185,1577,102,15,117,65417,FF89,no,,,,
1,1189,1581,166,0,166,124,007C,no,,,,
1,1193,1585,25012,0,25012,0,0000,yes,1,,,53
1,1193,1585,25012,1,25013,24460,5F8C,yes,1,,,54
1,1193,1585,25012,2,25014,0,0000,no,,,,
1,1193,1585,25012,3,25015,24358,5F26,no,,,,
1,1193,1585,25012,4,25016,0,0000,no,,,,
1,1193,1585,25012,5,25017,24129,5E41,no,,,,
1,1193,1585,25012,6,25018,2,0002,no,,,,
1,1193,1585,25012,7,25019,58410,E42A,no,,,,
1,1193,1585,25012,8,25020,2,0002,no,,,,
1,1193,1585,25012,9,25021,59388,E7FC,no,,,,
1,1193,1585,25012,10,25022,2,0002,no,,,,
1,1193,1585,25012,11,25023,59471,E84F,no,,,,
1,1193,1585,25012,12,25024,5,0005,yes,0.001,,,55
1,1193,1585,25012,13,25025,809,0329,no,,,,
1,1193,1585,25012,14,25026,5,0005,yes,0.001,,,56
1,1193,1585,25012,15,25027,2828,0B0C,no,,,,
1,1193,1585,25012,16,25028,5,0005,yes,0.001,,,57
1,1193,1585,25012,17,25029,1452,05AC,no,,,,
1,1195,1589,16,0,16,21,0015,yes,/11/2020,,,16
1,1195,1589,16,1,17,9514,252A,yes,………………………………… ..…20,,,17
1,1195,1589,16,2,18,0,0000,no,,,,
1,1195,1589,16,3,19,0,0000,yes,/11/2018,,,18
1,1195,1589,16,4,20,21,0015,yes,…………………………………… ..23,,,19
1,1195,1589,16,5,21,10584,2958,yes,Byte,,,20
1,1195,1589,16,6,22,0,0000,no,,,,
1,1195,1589,16,7,23,0,0000,yes,4      Commands                                                                                                                                   23,,,21
1,1195,1589,16,8,24,0,0000,yes,26,,,22
1,1195,1589,16,9,25,0,0000,yes,10000 2 Bytes,,,23
1,1195,1589,16,10,26,0,0000,yes,27,,,24
1,1195,1589,16,11,27,0,0000,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,1195,1589,16,12,28,0,0000,yes,/07/2018,,,26
1,1195,1589,16,13,29,0,0000,no,,,,
1,1195,1589,16,14,30,0,0000,no,,,,
1,1195,1589,16,15,31,54469,D4C5,yes,/7/2018,,,27
1,1199,1595,102,0,102,124,007C,no,,,,
1,1203,1599,166,0,166,0,0000,no,,,,
1,1203,1599,166,1,167,24419,5F63,no,,,,
1,1203,1599,166,2,168,0,0000,no,,,,
1,1203,1599,166,3,169,24459,5F8B,no,,,,
1,1203,1599,166,4,170,0,0000,no,,,,
1,1203,1599,166,5,171,24256,5EC0,no,,,,
1,1203,1599,166,6,172,2,0002,no,,,,
1,1203,1599,166,7,173,58915,E623,no,,,,
1,1203,1599,166,8,174,2,0002,no,,,,
1,1203,1599,166,9,175,59710,E93E,no,,,,
1,1203,1599,166,10,176,2,0002,no,,,,
1,1203,1599,166,11,177,59519,E87F,no,,,,
1,1203,1599,166,12,178,5,0005,no,,,,
1,1203,1599,166,13,179,1727,06BF,no,,,,
1,1203,1599,166,14,180,5,0005,yes,6000V180-6000V,,,34
1,1203,1599,166,15,181,2961,0B91,no,,,,
1,1203,1599,166,16,182,5,0005,no,,,,
1,1203,1599,166,17,183,1917,077D,no,,,,
1,1207,1601,25012,0,25012,21,0015,yes,1,,,53
1,1207,1601,25012,1,25013,15115,3B0B,yes,1,,,54
1,1207,1601,25012,2,25014,0,0000,no,,,,
1,1207,1601,25012,3,25015,0,0000,no,,,,
1,1207,1601,25012,4,25016,21,0015,no,,,,
1,1207,1601,25012,5,25017,15656,3D28,no,,,,
1,1207,1601,25012,6,25018,0,0000,no,,,,
1,1207,1601,25012,7,25019,0,0000,no,,,,
1,1207,1601,25012,8,25020,0,0000,no,,,,
1,1207,1601,25012,9,25021,0,0000,no,,,,
1,1207,1601,25012,10,25022,0,0000,no,,,,
1,1207,1601,25012,11,25023,0,0000,no,,,,
1,1207,1601,25012,12,25024,0,0000,yes,0.001,,,55
1,1207,1601,25012,13,25025,0,0000,no,,,,
1,1207,1601,25012,14,25026,0,0000,yes,0.001,,,56
1,1207,1601,25012,15,25027,38814,979E,no,,,,
1,1209,1605,16,0,16,124,007C,yes,/11/2020,,,16
1,1213,1609,102,0,102,0,0000,no,,,,
1,1213,1609,102,1,103,24637,603D,no,,,,
1,1213,1609,102,2,104,0,0000,no,,,,
1,1213,1609,102,3,105,24657,6051,no,,,,
1,1213,1609,102,4,106,0,0000,no,,,,
1,1213,1609,102,5,107,24403,5F53,no,,,,
1,1213,1609,102,6,108,2,0002,no,,,,
1,1213,1609,102,7,109,59360,E7E0,no,,,,
1,1213,1609,102,8,110,2,0002,no,,,,
1,1213,1609,102,9,111,59864,E9D8,no,,,,
1,1213,1609,102,10,112,2,0002,no,,,,
1,1213,1609,102,11,113,59462,E846,no,,,,
1,1213,1609,102,12,114,5,0005,no,,,,
1,1213,1609,102,13,115,2453,0995,no,,,,
1,1213,1609,102,14,116,5,0005,no,,,,
1,1213,1609,102,15,117,2838,0B16,no,,,,
1,1213,1609,102,16,118,5,0005,no,,,,
1,1213,1609,102,17,119,2253,08CD,no,,,,
1,1215,1611,166,0,166,21,0015,no,,,,
1,1215,1611,166,1,167,25089,6201,no,,,,
1,1215,1611,166,2,168,0,0000,no,,,,
1,1215,1611,166,3,169,0,0000,no,,,,
1,1215,1611,166,4,170,21,0015,no,,,,
1,1215,1611,166,5,171,26726,6866,no,,,,
1,1215,1611,166,6,172,0,0000,no,,,,
1,1215,1611,166,7,173,0,0000,no,,,,
1,1215,1611,166,8,174,0,0000,no,,,,
1,1215,1611,166,9,175,0,0000,no,,,,
1,1215,1611,166,10,176,0,0000,no,,,,
1,1215,1611,166,11,177,0,0000,no,,,,
1,1215,1611,166,12,178,0,0000,no,,,,
1,1215,1611,166,13,179,0,0000,no,,,,
1,1215,1611,166,14,180,1,0001,yes,6000V180-6000V,,,34
1,1215,1611,166,15,181,2220,08AC,no,,,,
1,1219,1619,25012,0,25012,124,007C,yes,1,,,53
1,1223,1623,16,0,16,0,0000,yes,/11/2020,,,16
1,1223,1623,16,1,17,24633,6039,yes,………………………………… ..…20,,,17
1,1223,1623,16,2,18,0,0000,no,,,,
1,1223,1623,16,3,19,24616,6028,yes,/11/2018,,,18
1,1223,1623,16,4,20,0,0000,yes,…………………………………… ..23,,,19
1,1223,1623,16,5,21,24260,5EC4,yes,Byte,,,20
1,1223,1623,16,6,22,2,0002,no,,,,
1,1223,1623,16,7,23,59093,E6D5,yes,4      Commands                                                                                                                                   23,,,21
1,1223,1623,16,8,24,2,0002,yes,26,,,22
1,1223,1623,16,9,25,59845,E9C5,yes,10000 2 Bytes,,,23
1,1223,1623,16,10,26,2,0002,yes,27,,,24
1,1223,1623,16,11,27,59701,E935,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,1223,1623,16,12,28,5,0005,yes,/07/2018,,,26
1,1223,1623,16,13,29,1996,07CC,no,,,,
1,1223,1623,16,14,30,5,0005,no,,,,
1,1223,1623,16,15,31,3232,0CA0,yes,/7/2018,,,27
1,1223,1623,16,16,32,5,0005,yes,Bytes,,,28
1,1223,1623,16,17,33,2234,08BA,no,,,,
1,1225,1625,102,0,102,21,0015,no,,,,
1,1225,1625,102,1,103,21786,551A,no,,,,
1,1225,1625,102,2,104,0,0000,no,,,,
1,1225,1625,102,3,105,0,0000,no,,,,
1,1225,1625,102,4,106,21,0015,no,,,,
1,1225,1625,102,5,107,23511,5BD7,no,,,,
1,1225,1625,102,6,108,0,0000,no,,,,
1,1225,1625,102,7,109,0,0000,no,,,,
1,1225,1625,102,8,110,0,0000,no,,,,
1,1225,1625,102,9,111,0,0000,no,,,,
1,1225,1625,102,10,112,0,0000,no,,,,
1,1225,1625,102,11,113,0,0000,no,,,,
1,1225,1625,102,12,114,0,0000,no,,,,
1,1225,1625,102,13,115,0,0000,no,,,,
1,1225,1625,102,14,116,1,0001,no,,,,
1,1225,1625,102,15,117,3938,0F62,no,,,,
1,1227,1631,166,0,166,124,007C,no,,,,
1,1231,1635,25012,0,25012,0,0000,yes,1,,,53
1,1231,1635,25012,1,25013,24363,5F2B,yes,1,,,54
1,1231,1635,25012,2,25014,0,0000,no,,,,
1,1231,1635,25012,3,25015,24370,5F32,no,,,,
1,1231,1635,25012,4,25016,0,0000,no,,,,
1,1231,1635,25012,5,25017,24142,5E4E,no,,,,
1,1231,1635,25012,6,25018,2,0002,no,,,,
1,1231,1635,25012,7,25019,58290,E3B2,no,,,,
1,1231,1635,25012,8,25020,2,0002,no,,,,
1,1231,1635,25012,9,25021,59417,E819,no,,,,
1,1231,1635,25012,10,25022,2,0002,no,,,,
1,1231,1635,25012,11,25023,59396,E804,no,,,,
1,1231,1635,25012,12,25024,5,0005,yes,0.001,,,55
1,1231,1635,25012,13,25025,739,02E3,no,,,,
1,1231,1635,25012,14,25026,5,0005,yes,0.001,,,56
1,1231,1635,25012,15,25027,2841,0B19,no,,,,
1,1231,1635,25012,16,25028,5,0005,yes,0.001,,,57
1,1231,1635,25012,17,25029,1223,04C7,no,,,,
1,1233,1639,16,0,16,21,0015,yes,/11/2020,,,16
1,1233,1639,16,1,17,8374,20B6,yes,………………………………… ..…20,,,17
1,1233,1639,16,2,18,0,0000,no,,,,
1,1233,1639,16,3,19,0,0000,yes,/11/2018,,,18
1,1233,1639,16,4,20,21,0015,yes,…………………………………… ..23,,,19
1,1233,1639,16,5,21,9002,232A,yes,Byte,,,20
1,1233,1639,16,6,22,0,0000,no,,,,
1,1233,1639,16,7,23,0,0000,yes,4      Commands                                                                                                                                   23,,,21
1,1233,1639,16,8,24,0,0000,yes,26,,,22
1,1233,1639,16,9,25,0,0000,yes,10000 2 Bytes,,,23
1,1233,1639,16,10,26,0,0000,yes,27,,,24
1,1233,1639,16,11,27,0,0000,yes,The  communication  between  the  Master  and  Slave  (Relay)  is  established  using  the  following parameters. The following parameters,,,25
1,1233,1639,16,12,28,0,0000,yes,/07/2018,,,26
1,1233,1639,16,13,29,0,0000,no,,,,
1,1233,1639,16,14,30,0,0000,no,,,,
1,1233,1639,16,15,31,41706,A2EA,yes,/7/2018,,,27
1,1237,1645,102,0,102,124,007C,no,,,,
1,1239,1649,166,0,166,0,0000,no,,,,
1,1239,1649,166,1,167,24351,5F1F,no,,,,
1,1239,1649,166,2,168,0,0000,no,,,,
1,1239,1649,166,3,169,24332,5F0C,no,,,,
1,1239,1649,166,4,170,0,0000,no,,,,
1,1239,1649,166,5,171,24113,5E31,no,,,,
1,1239,1649,166,6,172,2,0002,no,,,,
1,1239,1649,166,7,173,59181,E72D,no,,,,
1,1239,1649,166,8,174,2,0002,no,,,,
1,1239,1649,166,9,175,59717,E945,no,,,,
