line_index,raw_line,subframe_index,start_byte,end_byte,uid,pdu_hex,crc_calc,valid
721,01 03 24 00 00 55 17 00 00 54 F6 00 00 54 11 00 02 E5 46 00 02 E9 17 00 02 E9 D8 00 05 04 DB 00 05 0D 77 00 05 08 0C C6 04 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
723,01 03 20 00 12 E3 9F 00 00 00 00 00 12 E6 E7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B2 33 B1 00 01 03 00 A6 00 24 A5 F2,0,0,35,1,03 20 00 12 E3 9F 00 00 00 00 00 12 E6 E7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B2,B133,OK
723,01 03 20 00 12 E3 9F 00 00 00 00 00 12 E6 E7 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 B2 33 B1 00 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
727,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 49 F1 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
727,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 49 F1 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
729,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
731,01 03 24 00 00 54 B0 00 00 54 97 00 00 54 14 00 02 E6 C9 00 02 E9 7D 00 02 E9 4F 00 05 07 4F 00 05 0C 6E 00 05 09 05 E7 42,0,0,40,1,03 24 00 00 54 B0 00 00 54 97 00 00 54 14 00 02 E6 C9 00 02 E9 7D 00 02 E9 4F 00 05 07 4F 00 05 0C 6E 00 05 09 05,42E7,OK
733,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
735,01 03 20 00 12 D8 DD 00 00 00 00 00 12 D9 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 38 41 4E 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 12 D8 DD 00 00 00 00 00 12 D9 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 38,4E41,OK
735,01 03 20 00 12 D8 DD 00 00 00 00 00 12 D9 C8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5E 38 41 4E 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
739,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 8C A4 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
739,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 8C A4 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
741,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
743,01 03 24 00 00 55 81 00 00 55 97 00 00 54 6E 00 02 E9 59 00 02 EA B9 00 02 E9 24 00 05 0B D3 00 05 0C 3C 00 05 0A FC 69 2A 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 81 00 00 55 97 00 00 54 6E 00 02 E9 59 00 02 EA B9 00 02 E9 24 00 05 0B D3 00 05 0C 3C 00 05 0A FC,2A69,OK
743,01 03 24 00 00 55 81 00 00 55 97 00 00 54 6E 00 02 E9 59 00 02 EA B9 00 02 E9 24 00 05 0B D3 00 05 0C 3C 00 05 0A FC 69 2A 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
745,01 03 20 00 13 00 F5 00 00 00 00 00 13 05 D8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DA 16 7F AD,0,0,36,1,03 20 00 13 00 F5 00 00 00 00 00 13 05 D8 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 DA 16,AD7F,OK
747,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
753,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
753,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
755,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
757,01 03 24 00 00 55 A2 00 00 55 75 00 00 54 0E 00 02 E8 03 00 02 EA 64 00 02 E9 A0 00 05 09 AB 00 05 0D 29 00 05 0A 29 51 AA 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 A2 00 00 55 75 00 00 54 0E 00 02 E8 03 00 02 EA 64 00 02 E9 A0 00 05 09 AB 00 05 0D 29 00 05 0A 29,AA51,OK
757,01 03 24 00 00 55 A2 00 00 55 75 00 00 54 0E 00 02 E8 03 00 02 EA 64 00 02 E9 A0 00 05 09 AB 00 05 0D 29 00 05 0A 29 51 AA 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
759,01 03 20 00 12 F9 D6 00 00 00 00 00 12 FE A2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D7 F8 88 22 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 12 F9 D6 00 00 00 00 00 12 FE A2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D7 F8,2288,OK
759,01 03 20 00 12 F9 D6 00 00 00 00 00 12 FE A2 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 D7 F8 88 22 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
763,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A B5 CD 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
763,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A B5 CD 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
765,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
767,01 03 24 00 00 55 18 00 00 54 B0 00 00 53 EE 00 02 E4 12 00 02 E7 EB 00 02 E8 AA 00 05 02 BF 00 05 0B 68 00 05 06 0F F3 84 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 18 00 00 54 B0 00 00 53 EE 00 02 E4 12 00 02 E7 EB 00 02 E8 AA 00 05 02 BF 00 05 0B 68 00 05 06 0F,84F3,OK
767,01 03 24 00 00 55 18 00 00 54 B0 00 00 53 EE 00 02 E4 12 00 02 E7 EB 00 02 E8 AA 00 05 02 BF 00 05 0B 68 00 05 06 0F F3 84 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
769,01 03 20 00 12 D6 3E 00 00 00 00 00 12 D7 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 71 FC DB C1 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 12 D6 3E 00 00 00 00 00 12 D7 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 71 FC,C1DB,OK
769,01 03 20 00 12 D6 3E 00 00 00 00 00 12 D7 97 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 71 FC DB C1 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
773,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 56 54 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
773,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A 56 54 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
775,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
777,01 03 24 00 00 54 E7 00 00 55 0B 00 00 54 3D 00 02 E7 AA 00 02 E9 F0 00 02 E8 C0 00 05 09 28 00 05 0B D8 00 05 09 16 84 A8,0,0,40,1,03 24 00 00 54 E7 00 00 55 0B 00 00 54 3D 00 02 E7 AA 00 02 E9 F0 00 02 E8 C0 00 05 09 28 00 05 0B D8 00 05 09 16,A884,OK
779,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
781,01 03 20 00 12 E7 1F 00 00 00 00 00 12 E8 AF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B 0B 49 62 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 12 E7 1F 00 00 00 00 00 12 E8 AF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B 0B,6249,OK
781,01 03 20 00 12 E7 1F 00 00 00 00 00 12 E8 AF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 7B 0B 49 62 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
785,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A B4 1A 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
785,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8A B4 1A 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
787,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
789,01 03 24 00 00 55 6F 00 00 55 A7 00 00 54 A3 00 02 E8 BA 00 02 EA 3F 00 02 E8 A4 00 05 0A D1 00 05 0B 78 00 05 09 FB 23 72 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 6F 00 00 55 A7 00 00 54 A3 00 02 E8 BA 00 02 EA 3F 00 02 E8 A4 00 05 0A D1 00 05 0B 78 00 05 09 FB,7223,OK
789,01 03 24 00 00 55 6F 00 00 55 A7 00 00 54 A3 00 02 E8 BA 00 02 EA 3F 00 02 E8 A4 00 05 0A D1 00 05 0B 78 00 05 09 FB 23 72 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
791,01 03 20 00 13 02 8C 00 00 00 00 00 13 06 B5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C9 44 F7 35 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 02 8C 00 00 00 00 00 13 06 B5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C9 44,35F7,OK
791,01 03 20 00 13 02 8C 00 00 00 00 00 13 06 B5 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C9 44 F7 35 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
795,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 7E 55 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
795,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 7E 55 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
797,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
799,01 03 24 00 00 55 7B 00 00 55 61 00 00 54 02 00 02 E5 38 00 02 E8 9D 00 02 E8 FA 00 05 04 BE 00 05 0B F4 00 05 07 41 91 04 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 7B 00 00 55 61 00 00 54 02 00 02 E5 38 00 02 E8 9D 00 02 E8 FA 00 05 04 BE 00 05 0B F4 00 05 07 41,0491,OK
799,01 03 24 00 00 55 7B 00 00 55 61 00 00 54 02 00 02 E5 38 00 02 E8 9D 00 02 E8 FA 00 05 04 BE 00 05 0B F4 00 05 07 41 91 04 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
801,01 03 20 00 12 ED 5C 00 00 00 00 00 12 F1 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BD C5 F9 14,0,0,36,1,03 20 00 12 ED 5C 00 00 00 00 00 12 F1 13 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 BD C5,14F9,OK
803,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
807,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 75 0C 01 03 61 B4 00 01 DB D0,0,45,52,1,03 61 B4 00 01,D0DB,OK
809,01 03 02 00 7C B9 A5,0,0,6,1,03 02 00 7C,A5B9,OK
811,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
813,01 03 24 00 00 54 D4 00 00 54 E8 00 00 54 1C 00 02 E5 2C 00 02 E8 6E 00 02 E8 2B 00 05 04 E8 00 05 0A CE 00 05 06 71 64 12 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 54 D4 00 00 54 E8 00 00 54 1C 00 02 E5 2C 00 02 E8 6E 00 02 E8 2B 00 05 04 E8 00 05 0A CE 00 05 06 71,1264,OK
813,01 03 24 00 00 54 D4 00 00 54 E8 00 00 54 1C 00 02 E5 2C 00 02 E8 6E 00 02 E8 2B 00 05 04 E8 00 05 0A CE 00 05 06 71 64 12 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
815,01 03 20 00 12 DB 11 00 00 00 00 00 12 DB F1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5B D6 CE 88 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 12 DB 11 00 00 00 00 00 12 DB F1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5B D6,88CE,OK
815,01 03 20 00 12 DB 11 00 00 00 00 00 12 DB F1 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 5B D6 CE 88 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
819,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 1D A2 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
819,03 25 A5 00 00 03 E8 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 1D A2 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
821,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
823,01 03 24 00 00 55 1D 00 00 55 31 00 00 54 5E 00 02 E7 42 00 02 E9 40 00 02 E8 85 00 05 08 04 00 05 0B 05 00 05 08 C2 77 61,0,0,40,1,03 24 00 00 55 1D 00 00 55 31 00 00 54 5E 00 02 E7 42 00 02 E9 40 00 02 E8 85 00 05 08 04 00 05 0B 05 00 05 08 C2,6177,OK
825,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
827,01 03 20 00 12 EE 4E 00 00 00 00 00 12 EF 9F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 F2 42 38 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 12 EE 4E 00 00 00 00 00 12 EF 9F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 F2,3842,OK
827,01 03 20 00 12 EE 4E 00 00 00 00 00 12 EF 9F 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 70 F2 42 38 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
833,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
833,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
835,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
837,01 03 24 00 00 55 F7 00 00 55 D9 00 00 54 B9 00 02 E7 D2 00 02 E9 4A 00 02 E8 FE 00 05 08 88 00 05 0B 46 00 05 09 D9 88 CD 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 F7 00 00 55 D9 00 00 54 B9 00 02 E7 D2 00 02 E9 4A 00 02 E8 FE 00 05 08 88 00 05 0B 46 00 05 09 D9,CD88,OK
837,01 03 24 00 00 55 F7 00 00 55 D9 00 00 54 B9 00 02 E7 D2 00 02 E9 4A 00 02 E8 FE 00 05 08 88 00 05 0B 46 00 05 09 D9 88 CD 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
839,01 03 20 00 13 0E 19 00 00 00 00 00 13 13 66 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E3 81 95 60,0,0,36,1,03 20 00 13 0E 19 00 00 00 00 00 13 13 66 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 E3 81,6095,OK
841,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
845,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 5C 1D 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
845,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 8B 5C 1D 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
847,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
849,01 03 24 00 00 55 54 00 00 55 25 00 00 54 14 00 02 E3 C5 00 02 E7 F7 00 02 E8 DD 00 05 02 5C 00 05 0B DE 00 05 05 E4 A1 9C,0,0,40,1,03 24 00 00 55 54 00 00 55 25 00 00 54 14 00 02 E3 C5 00 02 E7 F7 00 02 E8 DD 00 05 02 5C 00 05 0B DE 00 05 05 E4,9CA1,OK
851,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
853,01 03 20 00 12 E5 C0 00 00 00 00 00 12 E7 D4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 8D C7 32 BC 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 12 E5 C0 00 00 00 00 00 12 E7 D4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 8D C7,BC32,OK
853,01 03 20 00 12 E5 C0 00 00 00 00 00 12 E7 D4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 8D C7 32 BC 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
859,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
859,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
861,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
863,01 03 24 00 00 54 E4 00 00 55 1F 00 00 54 51 00 02 E4 B3 00 02 E7 FA 00 02 E8 52 00 05 03 BF 00 05 0A BA 00 05 06 57 DF EB 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 54 E4 00 00 55 1F 00 00 54 51 00 02 E4 B3 00 02 E7 FA 00 02 E8 52 00 05 03 BF 00 05 0A BA 00 05 06 57,EBDF,OK
863,01 03 24 00 00 54 E4 00 00 55 1F 00 00 54 51 00 02 E4 B3 00 02 E7 FA 00 02 E8 52 00 05 03 BF 00 05 0A BA 00 05 06 57 DF EB 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
865,01 03 20 00 12 E2 AB 00 00 00 00 00 12 E3 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 60 F2 C5 8B,0,0,36,1,03 20 00 12 E2 AB 00 00 00 00 00 12 E3 A4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 60 F2,8BC5,OK
867,01 03 00 A6 00 24 A5 F2,0,0,7,1,03 00 A6 00 24,F2A5,OK
873,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
873,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
875,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
877,01 03 24 00 00 55 A8 00 00 55 D7 00 00 54 79 00 02 E8 4D 00 02 E9 9C 00 02 E8 02 00 05 09 F6 00 05 0A 3E 00 05 09 21 AF 5A,0,0,40,1,03 24 00 00 55 A8 00 00 55 D7 00 00 54 79 00 02 E8 4D 00 02 E9 9C 00 02 E8 02 00 05 09 F6 00 05 0A 3E 00 05 09 21,5AAF,OK
879,01 03 00 66 00 10 A4 19,0,0,7,1,03 00 66 00 10,19A4,OK
881,01 03 20 00 13 05 55 00 00 00 00 00 13 08 2E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A6 9A C6 40 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 05 55 00 00 00 00 00 13 08 2E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A6 9A,40C6,OK
881,01 03 20 00 13 05 55 00 00 00 00 00 13 08 2E 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 A6 9A C6 40 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
887,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,0,7,1,03 61 B4 00 01,D0DB,OK
887,01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,8,14,1,03 02 00 7C,A5B9,OK
889,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
891,01 03 24 00 00 55 DE 00 00 55 A9 00 00 54 79 00 02 E5 DB 00 02 E8 B9 00 02 E9 1F 00 05 05 81 00 05 0B E4 00 05 08 19 5C 85 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 DE 00 00 55 A9 00 00 54 79 00 02 E5 DB 00 02 E8 B9 00 02 E9 1F 00 05 05 81 00 05 0B E4 00 05 08 19,855C,OK
891,01 03 24 00 00 55 DE 00 00 55 A9 00 00 54 79 00 02 E5 DB 00 02 E8 B9 00 02 E9 1F 00 05 05 81 00 05 0B E4 00 05 08 19 5C 85 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
893,01 03 20 00 13 03 99 00 00 00 00 00 13 07 B4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C7 E0 F3 B9 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 13 03 99 00 00 00 00 00 13 07 B4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C7 E0,B9F3,OK
893,01 03 20 00 13 03 99 00 00 00 00 00 13 07 B4 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 C7 E0 F3 B9 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
897,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 73 92 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,0,45,52,1,03 61 B4 00 01,D0DB,OK
897,03 25 A5 00 00 03 E7 00 1F 25 81 00 00 59 0C 00 1F 15 36 00 00 2E 21 00 00 00 03 00 11 72 2A 00 00 00 02 00 08 CF 46 00 00 13 89 73 92 01 03 61 B4 00 01 DB D0 01 03 02 00 7C B9 A5,1,53,59,1,03 02 00 7C,A5B9,OK
899,01 03 00 10 00 12 C4 02,0,0,7,1,03 00 10 00 12,02C4,OK
901,01 03 24 00 00 55 4D 00 00 55 46 00 00 54 6C 00 02 E3 B7 00 02 E8 19 00 02 E8 77 00 05 02 B5 00 05 0B 98 00 05 05 45 1A 6C 01 03 00 66 00 10 A4 19,0,0,40,1,03 24 00 00 55 4D 00 00 55 46 00 00 54 6C 00 02 E3 B7 00 02 E8 19 00 02 E8 77 00 05 02 B5 00 05 0B 98 00 05 05 45,6C1A,OK
901,01 03 24 00 00 55 4D 00 00 55 46 00 00 54 6C 00 02 E3 B7 00 02 E8 19 00 02 E8 77 00 05 02 B5 00 05 0B 98 00 05 05 45 1A 6C 01 03 00 66 00 10 A4 19,1,41,48,1,03 00 66 00 10,19A4,OK
903,01 03 20 00 12 ED 5E 00 00 00 00 00 12 EF C6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 65 4A 8A FA 01 03 00 A6 00 24 A5 F2,0,0,36,1,03 20 00 12 ED 5E 00 00 00 00 00 12 EF C6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 65 4A,FA8A,OK
903,01 03 20 00 12 ED 5E 00 00 00 00 00 12 EF C6 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 65 4A 8A FA 01 03 00 A6 00 24 A5 F2,1,37,44,1,03 00 A6 00 24,F2A5,OK
