uid,req_line,resp_line,start,reg_index,reg_addr,value,hex
1,3,3,25012,0,25012,124,007C
1,5,7,16,0,16,0,0000
1,5,7,16,1,17,21247,52FF
1,5,7,16,2,18,0,0000
1,5,7,16,3,19,21324,534C
1,5,7,16,4,20,0,0000
1,5,7,16,5,21,21081,5259
1,5,7,16,6,22,2,0002
1,5,7,16,7,23,59334,E7C6
1,5,7,16,8,24,2,0002
1,5,7,16,9,25,59892,E9F4
1,5,7,16,10,26,2,0002
1,5,7,16,11,27,60036,EA84
1,5,7,16,12,28,5,0005
1,5,7,16,13,29,2144,0860
1,5,7,16,14,30,5,0005
1,5,7,16,15,31,3542,0DD6
1,5,7,16,16,32,5,0005
1,5,7,16,17,33,2861,0B2D
1,9,11,102,0,102,18,0012
1,9,11,102,1,103,32857,8059
1,9,11,102,2,104,0,0000
1,9,11,102,3,105,0,0000
1,9,11,102,4,106,18,0012
1,9,11,102,5,107,33919,847F
1,9,11,102,6,108,0,0000
1,9,11,102,7,109,0,0000
1,9,11,102,8,110,0,0000
1,9,11,102,9,111,0,0000
1,9,11,102,10,112,0,0000
1,9,11,102,11,113,0,0000
1,9,11,102,12,114,0,0000
1,9,11,102,13,115,0,0000
1,9,11,102,14,116,0,0000
1,9,11,102,15,117,50755,C643
1,13,15,166,0,166,2489,09B9
1,13,15,166,1,167,20532,5034
1,13,15,166,2,168,8,0008
1,13,15,166,3,169,54447,D4AF
1,13,15,166,4,170,2555,09FB
1,13,15,166,5,171,19767,4D37
1,13,15,166,6,172,18,0012
1,13,15,166,7,173,19134,4ABE
1,13,15,166,8,174,11,000B
1,13,15,166,9,175,15224,3B78
1,13,15,166,10,176,151,0097
1,13,15,166,11,177,33124,8164
1,13,15,166,12,178,1479,05C7
1,13,15,166,13,179,23994,5DBA
1,13,15,166,14,180,3,0003
1,13,15,166,15,181,9637,25A5
1,13,15,166,16,182,0,0000
1,13,15,166,17,183,999,03E7
1,13,15,166,18,184,31,001F
1,13,15,166,19,185,9601,2581
1,13,15,166,20,186,0,0000
1,13,15,166,21,187,22796,590C
1,13,15,166,22,188,31,001F
1,13,15,166,23,189,5430,1536
1,13,15,166,24,190,0,0000
1,13,15,166,25,191,11809,2E21
1,13,15,166,26,192,0,0000
1,13,15,166,27,193,3,0003
1,13,15,166,28,194,17,0011
1,13,15,166,29,195,29226,722A
1,13,15,166,30,196,0,0000
1,13,15,166,31,197,2,0002
1,13,15,166,32,198,8,0008
1,13,15,166,33,199,53062,CF46
1,13,15,166,34,200,0,0000
1,13,15,166,35,201,5001,1389
1,17,17,25012,0,25012,124,007C
1,19,21,16,0,16,0,0000
1,19,21,16,1,17,21168,52B0
1,19,21,16,2,18,0,0000
1,19,21,16,3,19,21256,5308
1,19,21,16,4,20,0,0000
1,19,21,16,5,21,20962,51E2
1,19,21,16,6,22,2,0002
1,19,21,16,7,23,58695,E547
1,19,21,16,8,24,2,0002
1,19,21,16,9,25,59609,E8D9
1,19,21,16,10,26,2,0002
1,19,21,16,11,27,59892,E9F4
1,19,21,16,12,28,5,0005
1,19,21,16,13,29,1160,0488
1,19,21,16,14,30,5,0005
1,19,21,16,15,31,3406,0D4E
1,19,21,16,16,32,5,0005
1,19,21,16,17,33,2132,0854
1,21,23,102,0,102,18,0012
1,21,23,102,1,103,26907,691B
1,21,23,102,2,104,0,0000
1,21,23,102,3,105,0,0000
1,21,23,102,4,106,18,0012
1,21,23,102,5,107,27461,6B45
1,21,23,102,6,108,0,0000
1,21,23,102,7,109,0,0000
1,21,23,102,8,110,0,0000
1,21,23,102,9,111,0,0000
1,21,23,102,10,112,0,0000
1,21,23,102,11,113,0,0000
1,21,23,102,12,114,0,0000
1,21,23,102,13,115,0,0000
1,21,23,102,14,116,0,0000
1,21,23,102,15,117,36553,8EC9
1,23,29,166,0,166,124,007C
1,27,33,25012,0,25012,0,0000
1,27,33,25012,1,25013,21193,52C9
1,27,33,25012,2,25014,0,0000
1,27,33,25012,3,25015,21190,52C6
1,27,33,25012,4,25016,0,0000
1,27,33,25012,5,25017,20988,51FC
1,27,33,25012,6,25018,2,0002
1,27,33,25012,7,25019,59221,E755
1,27,33,25012,8,25020,2,0002
1,27,33,25012,9,25021,59908,EA04
1,27,33,25012,10,25022,2,0002
1,27,33,25012,11,25023,59722,E94A
1,27,33,25012,12,25024,5,0005
1,27,33,25012,13,25025,2201,0899
1,27,33,25012,14,25026,5,0005
1,27,33,25012,15,25027,3255,0CB7
1,27,33,25012,16,25028,5,0005
1,27,33,25012,17,25029,2377,0949
1,31,35,16,0,16,18,0012
1,31,35,16,1,17,27662,6C0E
1,31,35,16,2,18,0,0000
1,31,35,16,3,19,0,0000
1,31,35,16,4,20,18,0012
1,31,35,16,5,21,27862,6CD6
1,31,35,16,6,22,0,0000
1,31,35,16,7,23,0,0000
1,31,35,16,8,24,0,0000
1,31,35,16,9,25,0,0000
1,31,35,16,10,26,0,0000
1,31,35,16,11,27,0,0000
1,31,35,16,12,28,0,0000
1,31,35,16,13,29,0,0000
1,31,35,16,14,30,0,0000
1,31,35,16,15,31,21996,55EC
1,33,43,102,0,102,124,007C
1,37,47,166,0,166,0,0000
1,37,47,166,1,167,21373,537D
1,37,47,166,2,168,0,0000
1,37,47,166,3,169,21381,5385
1,37,47,166,4,170,0,0000
1,37,47,166,5,171,20991,51FF
1,37,47,166,6,172,2,0002
1,37,47,166,7,173,59748,E964
1,37,47,166,8,174,2,0002
1,37,47,166,9,175,59897,E9F9
1,37,47,166,10,176,2,0002
1,37,47,166,11,177,59623,E8E7
1,37,47,166,12,178,5,0005
1,37,47,166,13,179,2863,0B2F
1,37,47,166,14,180,5,0005
1,37,47,166,15,181,2842,0B1A
1,37,47,166,16,182,5,0005
1,37,47,166,17,183,2851,0B23
1,43,49,25012,0,25012,18,0012
1,43,49,25012,1,25013,33228,81CC
1,43,49,25012,2,25014,0,0000
1,43,49,25012,3,25015,0,0000
1,43,49,25012,4,25016,18,0012
1,43,49,25012,5,25017,34449,8691
1,43,49,25012,6,25018,0,0000
1,43,49,25012,7,25019,0,0000
1,43,49,25012,8,25020,0,0000
1,43,49,25012,9,25021,0,0000
1,43,49,25012,10,25022,0,0000
1,43,49,25012,11,25023,0,0000
1,43,49,25012,12,25024,0,0000
1,43,49,25012,13,25025,0,0000
1,43,49,25012,14,25026,0,0000
1,43,49,25012,15,25027,54436,D4A4
1,45,53,16,0,16,124,007C
1,47,57,102,0,102,0,0000
1,47,57,102,1,103,21275,531B
1,47,57,102,2,104,0,0000
1,47,57,102,3,105,21195,52CB
1,47,57,102,4,106,0,0000
1,47,57,102,5,107,21168,52B0
1,47,57,102,6,108,2,0002
1,47,57,102,7,109,59406,E80E
1,47,57,102,8,110,2,0002
1,47,57,102,9,111,59886,E9EE
1,47,57,102,10,112,2,0002
1,47,57,102,11,113,60027,EA7B
1,47,57,102,12,114,5,0005
1,47,57,102,13,115,2226,08B2
1,47,57,102,14,116,5,0005
1,47,57,102,15,117,3480,0D98
1,47,57,102,16,118,5,0005
1,47,57,102,17,119,2936,0B78
1,49,59,166,0,166,18,0012
1,49,59,166,1,167,32445,7EBD
1,49,59,166,2,168,0,0000
1,49,59,166,3,169,0,0000
1,49,59,166,4,170,18,0012
1,49,59,166,5,171,33531,82FB
1,49,59,166,6,172,0,0000
1,49,59,166,7,173,0,0000
1,49,59,166,8,174,0,0000
1,49,59,166,9,175,0,0000
1,49,59,166,10,176,0,0000
1,49,59,166,11,177,0,0000
1,49,59,166,12,178,0,0000
1,49,59,166,13,179,0,0000
1,49,59,166,14,180,0,0000
1,49,59,166,15,181,51334,C886
1,53,65,25012,0,25012,124,007C
1,55,69,16,0,16,0,0000
1,55,69,16,1,17,21094,5266
1,55,69,16,2,18,0,0000
1,55,69,16,3,19,21169,52B1
1,55,69,16,4,20,0,0000
1,55,69,16,5,21,20980,51F4
1,55,69,16,6,22,2,0002
1,55,69,16,7,23,58594,E4E2
1,55,69,16,8,24,2,0002
1,55,69,16,9,25,59631,E8EF
1,55,69,16,10,26,2,0002
1,55,69,16,11,27,59662,E90E
1,55,69,16,12,28,5,0005
1,55,69,16,13,29,1196,04AC
1,55,69,16,14,30,5,0005
1,55,69,16,15,31,3221,0C95
1,55,69,16,16,32,5,0005
1,55,69,16,17,33,1746,06D2
1,57,71,102,0,102,18,0012
1,57,71,102,1,103,23983,5DAF
1,57,71,102,2,104,0,0000
1,57,71,102,3,105,0,0000
1,57,71,102,4,106,18,0012
1,57,71,102,5,107,24200,5E88
1,57,71,102,6,108,0,0000
1,57,71,102,7,109,0,0000
1,57,71,102,8,110,0,0000
1,57,71,102,9,111,0,0000
1,57,71,102,10,112,0,0000
1,57,71,102,11,113,0,0000
1,57,71,102,12,114,0,0000
1,57,71,102,13,115,0,0000
1,57,71,102,14,116,0,0000
1,57,71,102,15,117,22857,5949
1,59,75,166,0,166,124,007C
1,63,79,25012,0,25012,0,0000
1,63,79,25012,1,25013,21164,52AC
1,63,79,25012,2,25014,0,0000
1,63,79,25012,3,25015,21213,52DD
1,63,79,25012,4,25016,0,0000
1,63,79,25012,5,25017,21262,530E
1,63,79,25012,6,25018,2,0002
1,63,79,25012,7,25019,59601,E8D1
1,63,79,25012,8,25020,2,0002
1,63,79,25012,9,25021,60043,EA8B
1,63,79,25012,10,25022,2,0002
1,63,79,25012,11,25023,59699,E933
1,63,79,25012,12,25024,5,0005
1,63,79,25012,13,25025,2811,0AFB
1,63,79,25012,14,25026,5,0005
1,63,79,25012,15,25027,3171,0C63
1,63,79,25012,16,25028,5,0005
1,63,79,25012,17,25029,2702,0A8E
1,67,81,16,0,16,18,0012
1,67,81,16,1,17,32935,80A7
1,67,81,16,2,18,0,0000
1,67,81,16,3,19,0,0000
1,67,81,16,4,20,18,0012
1,67,81,16,5,21,33373,825D
1,67,81,16,6,22,0,0000
1,67,81,16,7,23,0,0000
1,67,81,16,8,24,0,0000
1,67,81,16,9,25,0,0000
1,67,81,16,10,26,0,0000
1,67,81,16,11,27,0,0000
1,67,81,16,12,28,0,0000
1,67,81,16,13,29,0,0000
1,67,81,16,14,30,0,0000
1,67,81,16,15,31,32630,7F76
1,69,85,102,0,102,124,007C
1,71,89,166,0,166,0,0000
1,71,89,166,1,167,21418,53AA
1,71,89,166,2,168,0,0000
1,71,89,166,3,169,21494,53F6
1,71,89,166,4,170,0,0000
1,71,89,166,5,171,20986,51FA
1,71,89,166,6,172,2,0002
1,71,89,166,7,173,59641,E8F9
1,71,89,166,8,174,2,0002
1,71,89,166,9,175,59907,EA03
1,71,89,166,10,176,2,0002
1,71,89,166,11,177,59448,E838
1,71,89,166,12,178,5,0005
1,71,89,166,13,179,2848,0B20
1,71,89,166,14,180,5,0005
1,71,89,166,15,181,2710,0A96
1,71,89,166,16,182,5,0005
1,71,89,166,17,183,2528,09E0
1,75,93,25012,0,25012,18,0012
1,75,93,25012,1,25013,35401,8A49
1,75,93,25012,2,25014,0,0000
1,75,93,25012,3,25015,0,0000
1,75,93,25012,4,25016,18,0012
1,75,93,25012,5,25017,36714,8F6A
1,75,93,25012,6,25018,0,0000
1,75,93,25012,7,25019,0,0000
1,75,93,25012,8,25020,0,0000
1,75,93,25012,9,25021,0,0000
1,75,93,25012,10,25022,0,0000
1,75,93,25012,11,25023,0,0000
1,75,93,25012,12,25024,0,0000
1,75,93,25012,13,25025,0,0000
1,75,93,25012,14,25026,0,0000
1,75,93,25012,15,25027,55158,D776
1,77,103,16,0,16,0,0000
1,77,103,16,1,17,21237,52F5
1,77,103,16,2,18,0,0000
1,77,103,16,3,19,21276,531C
1,77,103,16,4,20,0,0000
1,77,103,16,5,21,21018,521A
1,77,103,16,6,22,2,0002
1,77,103,16,7,23,58933,E635
1,77,103,16,8,24,2,0002
1,77,103,16,9,25,59691,E92B
1,77,103,16,10,26,2,0002
1,77,103,16,11,27,59818,E9AA
1,77,103,16,12,28,5,0005
1,77,103,16,13,29,1577,0629
1,77,103,16,14,30,5,0005
1,77,103,16,15,31,3280,0CD0
1,77,103,16,16,32,5,0005
1,77,103,16,17,33,2267,08DB
1,79,105,102,0,102,18,0012
1,79,105,102,1,103,29590,7396
1,79,105,102,2,104,0,0000
1,79,105,102,3,105,0,0000
1,79,105,102,4,106,18,0012
1,79,105,102,5,107,30435,76E3
1,79,105,102,6,108,0,0000
1,79,105,102,7,109,0,0000
1,79,105,102,8,110,0,0000
1,79,105,102,9,111,0,0000
1,79,105,102,10,112,0,0000
1,79,105,102,11,113,0,0000
1,79,105,102,12,114,0,0000
1,79,105,102,13,115,0,0000
1,79,105,102,14,116,0,0000
1,79,105,102,15,117,45207,B097
1,81,111,166,0,166,124,007C
1,85,115,25012,0,25012,0,0000
1,85,115,25012,1,25013,21121,5281
1,85,115,25012,2,25014,0,0000
1,85,115,25012,3,25015,21111,5277
1,85,115,25012,4,25016,0,0000
1,85,115,25012,5,25017,21060,5244
1,85,115,25012,6,25018,2,0002
1,85,115,25012,7,25019,59015,E687
1,85,115,25012,8,25020,2,0002
1,85,115,25012,9,25021,59874,E9E2
1,85,115,25012,10,25022,2,0002
1,85,115,25012,11,25023,59664,E910
1,85,115,25012,12,25024,5,0005
1,85,115,25012,13,25025,1957,07A5
1,85,115,25012,14,25026,5,0005
1,85,115,25012,15,25027,3262,0CBE
1,85,115,25012,16,25028,5,0005
1,85,115,25012,17,25029,2096,0830
1,87,117,16,0,16,18,0012
1,87,117,16,1,17,25974,6576
1,87,117,16,2,18,0,0000
1,87,117,16,3,19,0,0000
1,87,117,16,4,20,18,0012
1,87,117,16,5,21,26140,661C
1,87,117,16,6,22,0,0000
1,87,117,16,7,23,0,0000
1,87,117,16,8,24,0,0000
1,87,117,16,9,25,0,0000
1,87,117,16,10,26,0,0000
1,87,117,16,11,27,0,0000
1,87,117,16,12,28,0,0000
1,87,117,16,13,29,0,0000
1,87,117,16,14,30,0,0000
1,87,117,16,15,31,19961,4DF9
1,91,121,102,0,102,124,007C
1,95,125,166,0,166,0,0000
1,95,125,166,1,167,21151,529F
1,95,125,166,2,168,0,0000
1,95,125,166,3,169,21306,533A
1,95,125,166,4,170,0,0000
1,95,125,166,5,171,21148,529C
1,95,125,166,6,172,2,0002
1,95,125,166,7,173,59630,E8EE
1,95,125,166,8,174,2,0002
1,95,125,166,9,175,60112,EAD0
1,95,125,166,10,176,2,0002
1,95,125,166,11,177,59860,E9D4
1,95,125,166,12,178,5,0005
1,95,125,166,13,179,2825,0B09
1,95,125,166,14,180,5,0005
1,95,125,166,15,181,3423,0D5F
1,95,125,166,16,182,5,0005
1,95,125,166,17,183,2785,0AE1
1,101,127,16,0,16,18,0012
1,101,127,16,1,17,33158,8186
1,101,127,16,2,18,0,0000
1,101,127,16,3,19,0,0000
1,101,127,16,4,20,18,0012
1,101,127,16,5,21,36883,9013
1,101,127,16,6,22,0,0000
1,101,127,16,7,23,0,0000
1,101,127,16,8,24,0,0000
1,101,127,16,9,25,0,0000
1,101,127,16,10,26,0,0000
1,101,127,16,11,27,0,0000
1,101,127,16,12,28,0,0000
1,101,127,16,13,29,0,0000
1,101,127,16,14,30,0,0000
1,101,127,16,15,31,51818,CA6A
1,103,135,102,0,102,124,007C
1,107,139,166,0,166,0,0000
1,107,139,166,1,167,21351,5367
1,107,139,166,2,168,0,0000
1,107,139,166,3,169,21342,535E
1,107,139,166,4,170,0,0000
1,107,139,166,5,171,21155,52A3
1,107,139,166,6,172,2,0002
1,107,139,166,7,173,59670,E916
1,107,139,166,8,174,2,0002
1,107,139,166,9,175,59946,EA2A
1,107,139,166,10,176,2,0002
1,107,139,166,11,177,59951,EA2F
1,107,139,166,12,178,5,0005
1,107,139,166,13,179,2646,0A56
1,107,139,166,14,180,5,0005
1,107,139,166,15,181,3315,0CF3
1,107,139,166,16,182,5,0005
1,107,139,166,17,183,3111,0C27
1,113,143,16,0,16,18,0012
1,113,143,16,1,17,36357,8E05
1,113,143,16,2,18,0,0000
1,113,143,16,3,19,0,0000
1,113,143,16,4,20,18,0012
1,113,143,16,5,21,37656,9318
1,113,143,16,6,22,0,0000
1,113,143,16,7,23,0,0000
1,113,143,16,8,24,0,0000
1,113,143,16,9,25,0,0000
1,113,143,16,10,26,0,0000
1,113,143,16,11,27,0,0000
1,113,143,16,12,28,0,0000
1,113,143,16,13,29,0,0000
1,113,143,16,14,30,0,0000
1,113,143,16,15,31,56227,DBA3
1,115,151,102,0,102,124,007C
1,117,155,166,0,166,0,0000
1,117,155,166,1,167,21153,52A1
1,117,155,166,2,168,0,0000
1,117,155,166,3,169,21200,52D0
1,117,155,166,4,170,0,0000
1,117,155,166,5,171,21026,5222
1,117,155,166,6,172,2,0002
1,117,155,166,7,173,58698,E54A
1,117,155,166,8,174,2,0002
1,117,155,166,9,175,59793,E991
1,117,155,166,10,176,2,0002
1,117,155,166,11,177,59842,E9C2
1,117,155,166,12,178,5,0005
1,117,155,166,13,179,1401,0579
1,117,155,166,14,180,5,0005
1,117,155,166,15,181,3557,0DE5
1,117,155,166,16,182,5,0005
1,117,155,166,17,183,1976,07B8
1,121,157,25012,0,25012,18,0012
1,121,157,25012,1,25013,27355,6ADB
1,121,157,25012,2,25014,0,0000
1,121,157,25012,3,25015,0,0000
1,121,157,25012,4,25016,18,0012
1,121,157,25012,5,25017,27764,6C74
1,121,157,25012,6,25018,0,0000
1,121,157,25012,7,25019,0,0000
1,121,157,25012,8,25020,0,0000
1,121,157,25012,9,25021,0,0000
1,121,157,25012,10,25022,0,0000
1,121,157,25012,11,25023,0,0000
1,121,157,25012,12,25024,0,0000
1,121,157,25012,13,25025,0,0000
1,121,157,25012,14,25026,0,0000
1,121,157,25012,15,25027,31446,7AD6
1,123,161,16,0,16,124,007C
1,125,165,102,0,102,0,0000
1,125,165,102,1,103,21183,52BF
1,125,165,102,2,104,0,0000
1,125,165,102,3,105,21179,52BB
1,125,165,102,4,106,0,0000
1,125,165,102,5,107,21034,522A
1,125,165,102,6,108,2,0002
1,125,165,102,7,109,58909,E61D
1,125,165,102,8,110,2,0002
1,125,165,102,9,111,59942,EA26
1,125,165,102,10,112,2,0002
1,125,165,102,11,113,59760,E970
1,125,165,102,12,114,5,0005
1,125,165,102,13,115,2696,0A88
1,125,165,102,14,116,5,0005
1,125,165,102,15,117,3339,0D0B
1,125,165,102,16,118,5,0005
1,125,165,102,17,119,2619,0A3B
1,129,167,166,0,166,18,0012
1,129,167,166,1,167,28223,6E3F
1,129,167,166,2,168,0,0000
1,129,167,166,3,169,0,0000
1,129,167,166,4,170,18,0012
1,129,167,166,5,171,33912,8478
1,129,167,166,6,172,0,0000
1,129,167,166,7,173,0,0000
1,129,167,166,8,174,0,0000
1,129,167,166,9,175,0,0000
1,129,167,166,10,176,0,0000
1,129,167,166,11,177,0,0000
1,129,167,166,12,178,0,0000
1,129,167,166,13,179,0,0000
1,129,167,166,14,180,0,0000
1,129,167,166,15,181,25323,62EB
1,135,171,25012,0,25012,124,007C
1,137,175,16,0,16,0,0000
1,137,175,16,1,17,21327,534F
1,137,175,16,2,18,0,0000
1,137,175,16,3,19,21436,53BC
1,137,175,16,4,20,0,0000
1,137,175,16,5,21,21187,52C3
1,137,175,16,6,22,2,0002
1,137,175,16,7,23,59753,E969
1,137,175,16,8,24,2,0002
1,137,175,16,9,25,60109,EACD
1,137,175,16,10,26,2,0002
1,137,175,16,11,27,59718,E946
1,137,175,16,12,28,5,0005
1,137,175,16,13,29,3050,0BEA
1,137,175,16,14,30,5,0005
1,137,175,16,15,31,3185,0C71
1,137,175,16,16,32,5,0005
1,137,175,16,17,33,2860,0B2C
1,141,177,102,0,102,18,0012
1,141,177,102,1,103,38717,973D
1,141,177,102,2,104,0,0000
1,141,177,102,3,105,0,0000
1,141,177,102,4,106,18,0012
1,141,177,102,5,107,39496,9A48
1,141,177,102,6,108,0,0000
1,141,177,102,7,109,0,0000
1,141,177,102,8,110,0,0000
1,141,177,102,9,111,0,0000
1,141,177,102,10,112,0,0000
1,141,177,102,11,113,0,0000
1,141,177,102,12,114,0,0000
1,141,177,102,13,115,0,0000
1,141,177,102,14,116,0,0000
1,141,177,102,15,117,43565,AA2D
1,145,185,166,0,166,124,007C
1,149,189,25012,0,25012,0,0000
1,149,189,25012,1,25013,21362,5372
1,149,189,25012,2,25014,0,0000
1,149,189,25012,3,25015,21382,5386
1,149,189,25012,4,25016,0,0000
1,149,189,25012,5,25017,21160,52A8
1,149,189,25012,6,25018,2,0002
1,149,189,25012,7,25019,59252,E774
1,149,189,25012,8,25020,2,0002
1,149,189,25012,9,25021,59976,EA48
1,149,189,25012,10,25022,2,0002
1,149,189,25012,11,25023,60094,EABE
1,149,189,25012,12,25024,5,0005
1,149,189,25012,13,25025,2113,0841
1,149,189,25012,14,25026,5,0005
1,149,189,25012,15,25027,3746,0EA2
1,149,189,25012,16,25028,5,0005
1,149,189,25012,17,25029,2789,0AE5
1,153,191,16,0,16,18,0012
1,153,191,16,1,17,38020,9484
1,153,191,16,2,18,0,0000
1,153,191,16,3,19,0,0000
1,153,191,16,4,20,18,0012
1,153,191,16,5,21,39048,9888
1,153,191,16,6,22,0,0000
1,153,191,16,7,23,0,0000
1,153,191,16,8,24,0,0000
1,153,191,16,9,25,0,0000
1,153,191,16,10,26,0,0000
1,153,191,16,11,27,0,0000
1,153,191,16,12,28,0,0000
1,153,191,16,13,29,0,0000
1,153,191,16,14,30,0,0000
1,153,191,16,15,31,50060,C38C
1,155,199,102,0,102,124,007C
1,157,203,166,0,166,0,0000
1,157,203,166,1,167,21299,5333
1,157,203,166,2,168,0,0000
1,157,203,166,3,169,21284,5324
1,157,203,166,4,170,0,0000
1,157,203,166,5,171,21043,5233
1,157,203,166,6,172,2,0002
1,157,203,166,7,173,58735,E56F
1,157,203,166,8,174,2,0002
1,157,203,166,9,175,59780,E984
1,157,203,166,10,176,2,0002
1,157,203,166,11,177,59684,E924
1,157,203,166,12,178,5,0005
1,157,203,166,13,179,1517,05ED
1,157,203,166,14,180,5,0005
1,157,203,166,15,181,3338,0D0A
1,157,203,166,16,182,5,0005
1,157,203,166,17,183,1848,0738
1,161,205,25012,0,25012,18,0012
1,161,205,25012,1,25013,30170,75DA
1,161,205,25012,2,25014,0,0000
1,161,205,25012,3,25015,0,0000
1,161,205,25012,4,25016,18,0012
1,161,205,25012,5,25017,30369,76A1
1,161,205,25012,6,25018,0,0000
1,161,205,25012,7,25019,0,0000
1,161,205,25012,8,25020,0,0000
1,161,205,25012,9,25021,0,0000
1,161,205,25012,10,25022,0,0000
1,161,205,25012,11,25023,0,0000
1,161,205,25012,12,25024,0,0000
1,161,205,25012,13,25025,0,0000
1,161,205,25012,14,25026,0,0000
1,161,205,25012,15,25027,21926,55A6
1,163,211,16,0,16,124,007C
1,165,215,102,0,102,0,0000
1,165,215,102,1,103,21274,531A
1,165,215,102,2,104,0,0000
1,165,215,102,3,105,21324,534C
1,165,215,102,4,106,0,0000
1,165,215,102,5,107,21155,52A3
1,165,215,102,6,108,2,0002
1,165,215,102,7,109,59287,E797
1,165,215,102,8,110,2,0002
1,165,215,102,9,111,59971,EA43
1,165,215,102,10,112,2,0002
1,165,215,102,11,113,59679,E91F
1,165,215,102,12,114,5,0005
1,165,215,102,13,115,2369,0941
1,165,215,102,14,116,5,0005
1,165,215,102,15,117,3246,0CAE
1,165,215,102,16,118,5,0005
1,165,215,102,17,119,2366,093E
1,167,219,166,0,166,18,0012
1,167,219,166,1,167,34944,8880
1,167,219,166,2,168,0,0000
1,167,219,166,3,169,0,0000
1,167,219,166,4,170,18,0012
1,167,219,166,5,171,35185,8971
1,167,219,166,6,172,0,0000
1,167,219,166,7,173,0,0000
1,167,219,166,8,174,0,0000
1,167,219,166,9,175,0,0000
1,167,219,166,10,176,0,0000
1,167,219,166,11,177,0,0000
1,167,219,166,12,178,0,0000
1,167,219,166,13,179,0,0000
1,167,219,166,14,180,0,0000
1,167,219,166,15,181,24209,5E91
1,171,223,25012,0,25012,124,007C
1,173,227,16,0,16,0,0000
1,173,227,16,1,17,21472,53E0
1,173,227,16,2,18,0,0000
1,173,227,16,3,19,21530,541A
1,173,227,16,4,20,0,0000
1,173,227,16,5,21,21256,5308
1,173,227,16,6,22,2,0002
1,173,227,16,7,23,59533,E88D
1,173,227,16,8,24,2,0002
1,173,227,16,9,25,59903,E9FF
1,173,227,16,10,26,2,0002
1,173,227,16,11,27,59663,E90F
1,173,227,16,12,28,5,0005
1,173,227,16,13,29,2599,0A27
1,173,227,16,14,30,5,0005
1,173,227,16,15,31,3018,0BCA
1,173,227,16,16,32,5,0005
1,173,227,16,17,33,2646,0A56
1,175,229,102,0,102,18,0012
1,175,229,102,1,103,42847,A75F
1,175,229,102,2,104,0,0000
1,175,229,102,3,105,0,0000
1,175,229,102,4,106,18,0012
1,175,229,102,5,107,44135,AC67
1,175,229,102,6,108,0,0000
1,175,229,102,7,109,0,0000
1,175,229,102,8,110,0,0000
1,175,229,102,9,111,0,0000
1,175,229,102,10,112,0,0000
1,175,229,102,11,113,0,0000
1,175,229,102,12,114,0,0000
1,175,229,102,13,115,0,0000
1,175,229,102,14,116,0,0000
1,175,229,102,15,117,56134,DB46
1,179,235,166,0,166,124,007C
1,183,239,25012,0,25012,0,0000
1,183,239,25012,1,25013,21438,53BE
1,183,239,25012,2,25014,0,0000
1,183,239,25012,3,25015,21481,53E9
1,183,239,25012,4,25016,0,0000
1,183,239,25012,5,25017,21118,527E
1,183,239,25012,6,25018,2,0002
1,183,239,25012,7,25019,58756,E584
1,183,239,25012,8,25020,2,0002
1,183,239,25012,9,25021,59728,E950
1,183,239,25012,10,25022,2,0002
1,183,239,25012,11,25023,59893,E9F5
1,183,239,25012,12,25024,5,0005
1,183,239,25012,13,25025,1367,0557
1,183,239,25012,14,25026,5,0005
1,183,239,25012,15,25027,3510,0DB6
1,183,239,25012,16,25028,5,0005
1,183,239,25012,17,25029,2132,0854
1,187,243,16,0,16,18,0012
1,187,243,16,1,17,35680,8B60
1,187,243,16,2,18,0,0000
1,187,243,16,3,19,0,0000
1,187,243,16,4,20,18,0012
1,187,243,16,5,21,36321,8DE1
1,187,243,16,6,22,0,0000
1,187,243,16,7,23,0,0000
1,187,243,16,8,24,0,0000
1,187,243,16,9,25,0,0000
1,187,243,16,10,26,0,0000
1,187,243,16,11,27,0,0000
1,187,243,16,12,28,0,0000
1,187,243,16,13,29,0,0000
1,187,243,16,14,30,0,0000
1,187,243,16,15,31,39503,9A4F
1,189,247,102,0,102,124,007C
1,193,251,166,0,166,0,0000
1,193,251,166,1,167,21248,5300
1,193,251,166,2,168,0,0000
1,193,251,166,3,169,21324,534C
1,193,251,166,4,170,0,0000
1,193,251,166,5,171,21059,5243
1,193,251,166,6,172,2,0002
1,193,251,166,7,173,58726,E566
1,193,251,166,8,174,2,0002
1,193,251,166,9,175,59728,E950
1,193,251,166,10,176,2,0002
1,193,251,166,11,177,59732,E954
1,193,251,166,12,178,5,0005
1,193,251,166,13,179,1418,058A
1,193,251,166,14,180,5,0005
1,193,251,166,15,181,3341,0D0D
1,193,251,166,16,182,5,0005
1,193,251,166,17,183,1922,0782
1,197,253,25012,0,25012,18,0012
1,197,253,25012,1,25013,31886,7C8E
1,197,253,25012,2,25014,0,0000
1,197,253,25012,3,25015,0,0000
1,197,253,25012,4,25016,18,0012
1,197,253,25012,5,25017,32117,7D75
1,197,253,25012,6,25018,0,0000
1,197,253,25012,7,25019,0,0000
1,197,253,25012,8,25020,0,0000
1,197,253,25012,9,25021,0,0000
1,197,253,25012,10,25022,0,0000
1,197,253,25012,11,25023,0,0000
1,197,253,25012,12,25024,0,0000
1,197,253,25012,13,25025,0,0000
1,197,253,25012,14,25026,0,0000
1,197,253,25012,15,25027,23682,5C82
1,201,257,16,0,16,124,007C
